R1,R2,R3,R4,R5,R6,R7,R8,F1,F2,F3,F4,F5,F6,F7,F8,L1,L2,L3,L4,L5,L6,L7,L8,x
0.563960,0.763640,0.596400,0.618020,0.236360,0.578380,0.563640,0.600000,Medio,Medio,Medio,Medio,Medio,Medio,Alto,Medio,313,42,331,343,13,321,31,33,Medio
0.255860,0.381820,0.744140,0.223420,0.745450,0.383780,0.236360,0.436360,Bajo,Alto,Medio,Medio,Medio,Medio,Alto,Medio,142,21,413,124,41,213,13,24,Medio
0.400000,0.581820,0.760360,0.421620,0.400000,0.400000,0.400000,0.436360,Bajo,Medio,Medio,Medio,Alto,Alto,Medio,Medio,222,32,422,234,22,222,22,24,Medio
0.580180,0.200000,0.601800,0.563960,0.418180,0.385590,0.618180,0.418180,Medio,Medio,Alto,Alto,Medio,Medio,Alto,Medio,322,11,334,313,23,214,34,23,Alto
0.992790,0.818180,0.237840,0.974770,0.963640,0.273870,0.945450,0.200000,Alto,Alto,Medio,Medio,Medio,Alto,Medio,Bajo,551,45,132,541,53,152,52,11,Medio
0.454050,0.818180,0.639640,0.437840,1.000000,0.459460,0.454550,0.418180,Medio,Alto,Alto,Medio,Medio,Bajo,Medio,Medio,252,45,355,243,55,255,25,23,Medio
0.618020,0.254550,0.942340,0.567570,0.763640,0.618020,0.600000,0.636360,Medio,Medio,Alto,Alto,Medio,Alto,Medio,Medio,343,14,523,315,42,343,33,35,Alto
0.798200,0.418180,0.740540,0.763960,0.745450,0.596400,0.745450,0.618180,Medio,Alto,Alto,Bajo,Medio,Alto,Medio,Medio,443,23,411,424,41,331,41,34,Medio
0.634230,0.563640,0.203600,0.596400,0.927270,0.383780,0.600000,0.381820,Medio,Medio,Medio,Medio,Medio,Medio,Medio,Medio,352,31,113,331,51,213,33,21,Medio
0.454050,0.945450,0.601800,0.455860,0.963640,0.403600,0.436360,0.418180,Medio,Medio,Alto,Medio,Medio,Medio,Medio,Medio,252,52,334,253,53,224,24,23,Medio
0.434230,0.745450,0.225230,0.434230,0.763640,0.207210,0.454550,0.200000,Medio,Bajo,Medio,Medio,Medio,Medio,Medio,Bajo,241,41,125,241,42,115,25,11,Bajo
0.938740,0.381820,0.760360,0.944140,0.400000,0.201800,0.945450,0.254550,Alto,Alto,Medio,Alto,Alto,Medio,Medio,Medio,521,21,422,524,22,112,52,14,Alto
0.239640,0.454550,0.960360,0.225230,0.600000,0.636040,0.236360,0.636360,Medio,Medio,Medio,Medio,Medio,Alto,Alto,Medio,133,25,533,125,33,353,13,35,Medio
0.560360,0.218180,0.563960,0.563960,0.200000,0.221620,0.600000,0.236360,Medio,Medio,Medio,Alto,Medio,Medio,Medio,Alto,311,12,313,313,11,123,33,13,Medio
0.922520,0.400000,0.780180,0.944140,0.236360,0.401800,0.963640,0.436360,Alto,Medio,Medio,Alto,Medio,Medio,Medio,Medio,512,22,433,524,13,223,53,24,Medio
0.241440,0.945450,0.762160,0.277480,0.581820,0.762160,0.236360,0.800000,Medio,Medio,Medio,Medio,Bajo,Medio,Alto,Medio,134,52,423,154,32,423,13,44,Medio
0.980180,1.000000,0.922520,1.000000,0.745450,0.814410,0.945450,0.818180,Alto,Medio,Medio,Medio,Medio,Alto,Medio,Medio,544,55,512,555,41,452,52,45,Medio
0.387390,0.600000,0.962160,0.423420,0.236360,0.962160,0.436360,1.000000,Medio,Medio,Alto,Medio,Medio,Medio,Medio,Medio,215,33,534,235,13,534,24,55,Medio
0.922520,0.763640,0.419820,0.976580,0.236360,0.401800,0.963640,0.400000,Alto,Medio,Medio,Medio,Medio,Medio,Medio,Bajo,512,42,233,542,13,223,53,22,Medio
0.254050,0.272730,0.758560,0.205410,0.763640,0.272070,0.200000,0.254550,Medio,Medio,Alto,Medio,Medio,Bajo,Bajo,Medio,141,15,421,114,42,151,11,14,Medio
0.818020,0.763640,0.221620,0.794590,0.945450,0.762160,0.781820,0.745450,Medio,Medio,Medio,Medio,Medio,Medio,Medio,Medio,454,42,123,441,52,423,43,41,Medio
0.940540,0.636360,0.272070,0.956760,0.454550,0.452250,0.927270,0.381820,Medio,Bajo,Bajo,Bajo,Medio,Medio,Medio,Medio,522,35,151,531,25,251,51,21,Bajo
0.794590,0.636360,0.980180,0.783780,0.800000,0.277480,0.800000,0.272730,Medio,Bajo,Alto,Medio,Medio,Medio,Medio,Medio,441,35,544,435,44,154,44,15,Medio
0.818020,0.618180,0.275680,0.776580,1.000000,0.798200,0.781820,0.745450,Medio,Medio,Medio,Medio,Medio,Medio,Medio,Medio,454,34,153,431,55,443,43,41,Medio
0.998200,0.981820,0.944140,1.000000,0.945450,0.800000,0.981820,0.818180,Medio,Bajo,Medio,Medio,Medio,Medio,Medio,Medio,554,54,524,555,52,444,54,45,Medio
0.745950,0.600000,0.239640,0.776580,0.236360,0.780180,0.781820,0.745450,Medio,Medio,Bajo,Medio,Medio,Medio,Medio,Medio,414,33,133,431,13,433,43,41,Medio
0.207210,0.818180,0.920720,0.261260,0.200000,0.992790,0.200000,1.000000,Medio,Alto,Medio,Medio,Medio,Alto,Bajo,Medio,115,45,511,145,11,551,11,55,Medio
0.257660,0.563640,0.603600,0.239640,0.781820,0.567570,0.272730,0.600000,Alto,Medio,Medio,Medio,Medio,Medio,Bajo,Medio,143,31,335,133,43,315,15,33,Medio
0.958560,1.000000,0.455860,0.994590,0.636360,0.455860,0.963640,0.400000,Alto,Medio,Medio,Alto,Bajo,Medio,Medio,Bajo,532,55,253,552,35,253,53,22,Medio
0.618020,0.927270,0.452250,0.634230,0.818180,0.560360,0.563640,0.581820,Medio,Medio,Medio,Medio,Alto,Alto,Alto,Alto,343,51,251,352,45,311,31,32,Alto
0.221620,0.436360,0.423420,0.219820,0.418180,0.621620,0.272730,0.581820,Medio,Medio,Medio,Medio,Medio,Bajo,Bajo,Alto,123,24,235,122,23,345,15,32,Medio
0.437840,0.236360,1.000000,0.387390,0.818180,0.603600,0.454550,0.636360,Alto,Alto,Bajo,Bajo,Alto,Medio,Medio,Medio,243,13,555,215,45,335,25,35,Medio
0.800000,0.636360,0.421620,0.778380,0.781820,0.818020,0.800000,0.763640,Alto,Bajo,Medio,Medio,Medio,Medio,Medio,Alto,444,35,234,432,43,454,44,42,Medio
0.205410,0.800000,0.259460,0.254050,0.254550,0.800000,0.254550,0.745450,Medio,Alto,Medio,Medio,Alto,Medio,Bajo,Medio,114,44,144,141,14,444,14,41,Medio
0.960360,0.454550,0.423420,0.940540,0.600000,0.639640,1.000000,0.581820,Medio,Medio,Medio,Medio,Medio,Medio,Medio,Alto,533,25,235,522,33,355,55,32,Medio
0.962160,0.200000,0.956760,0.927930,0.600000,0.740540,0.927270,0.818180,Medio,Medio,Medio,Medio,Medio,Medio,Medio,Medio,534,11,531,515,33,411,51,45,Medio
0.203600,0.563640,0.922520,0.243240,0.200000,0.562160,0.218180,0.636360,Medio,Medio,Medio,Bajo,Medio,Medio,Medio,Medio,113,31,512,135,11,312,12,35,Medio
0.944140,0.418180,0.744140,0.944140,0.381820,0.780180,0.963640,0.800000,Bajo,Alto,Medio,Alto,Bajo,Medio,Medio,Medio,524,23,413,524,21,433,53,44,Medio
0.380180,0.418180,0.601800,0.401800,0.236360,0.241440,0.436360,0.236360,Medio,Alto,Alto,Medio,Medio,Alto,Medio,Alto,211,23,334,223,13,134,24,13,Alto
0.416220,0.418180,0.814410,0.403600,0.636360,0.237840,0.400000,0.254550,Bajo,Alto,Medio,Bajo,Bajo,Medio,Medio,Medio,231,23,452,224,35,132,22,14,Bajo
0.765770,1.000000,0.439640,0.814410,0.436360,0.998200,0.800000,0.945450,Alto,Medio,Medio,Medio,Alto,Medio,Medio,Medio,425,55,244,452,24,554,44,52,Medio
0.744140,0.818180,0.255860,0.794590,0.254550,0.634230,0.763640,0.563640,Medio,Alto,Medio,Medio,Alto,Alto,Alto,Medio,413,45,142,441,14,352,42,31,Alto
0.418020,0.563640,0.560360,0.419820,0.563640,0.380180,0.381820,0.418180,Medio,Medio,Medio,Medio,Medio,Medio,Medio,Medio,232,31,311,233,31,211,21,23,Medio
0.421620,0.381820,0.457660,0.400000,0.636360,0.745950,0.436360,0.763640,Medio,Alto,Medio,Alto,Bajo,Medio,Medio,Alto,234,21,254,222,35,414,24,42,Medio
0.237840,0.981820,0.383780,0.273870,0.563640,0.437840,0.236360,0.400000,Medio,Bajo,Medio,Medio,Medio,Bajo,Alto,Bajo,132,54,213,152,31,243,13,22,Bajo
0.200000,0.200000,0.980180,0.207210,0.254550,0.205410,0.254550,0.272730,Medio,Medio,Alto,Medio,Alto,Medio,Bajo,Medio,111,11,544,115,14,114,14,15,Medio
0.996400,0.945450,0.563960,0.996400,0.927270,0.581980,0.963640,0.600000,Medio,Medio,Medio,Bajo,Medio,Medio,Medio,Medio,553,52,313,553,51,323,53,33,Medio
0.279280,1.000000,0.998200,0.279280,1.000000,0.998200,0.254550,1.000000,Medio,Medio,Medio,Medio,Medio,Medio,Bajo,Medio,155,55,554,155,55,554,14,55,Medio
0.219820,0.254550,0.387390,0.201800,0.381820,0.441440,0.272730,0.400000,Medio,Medio,Medio,Medio,Bajo,Medio,Bajo,Bajo,122,14,215,112,21,245,15,22,Bajo
0.634230,0.963640,0.200000,0.632430,0.927270,0.416220,0.563640,0.381820,Medio,Medio,Alto,Medio,Medio,Alto,Alto,Medio,352,53,111,351,51,231,31,21,Alto
0.758560,0.236360,0.960360,0.747750,0.418180,0.239640,0.781820,0.272730,Medio,Alto,Medio,Medio,Medio,Medio,Medio,Medio,421,13,533,415,23,133,43,15,Medio
0.401800,0.927270,0.277480,0.452250,0.454550,0.565770,0.436360,0.563640,Medio,Medio,Medio,Medio,Medio,Medio,Medio,Medio,223,51,154,251,25,314,24,31,Medio
0.439640,0.563640,0.942340,0.423420,0.763640,0.744140,0.418180,0.818180,Medio,Medio,Alto,Medio,Medio,Bajo,Medio,Medio,244,31,523,235,42,413,23,45,Medio
0.418020,0.818180,0.765770,0.439640,0.581820,0.459460,0.454550,0.436360,Medio,Alto,Bajo,Medio,Bajo,Bajo,Medio,Medio,232,45,425,244,32,255,25,24,Bajo
0.800000,0.236360,0.455860,0.742340,0.818180,0.780180,0.781820,0.763640,Alto,Alto,Medio,Medio,Alto,Medio,Medio,Alto,444,13,253,412,45,433,43,42,Alto
0.765770,0.636360,0.459460,0.778380,0.454550,1.000000,0.818180,0.945450,Alto,Bajo,Alto,Medio,Medio,Alto,Medio,Medio,425,35,255,432,25,555,45,52,Medio
0.219820,0.236360,0.563960,0.203600,0.381820,0.419820,0.236360,0.418180,Medio,Alto,Medio,Medio,Bajo,Alto,Alto,Medio,122,13,313,113,21,233,13,23,Medio
0.994590,0.636360,0.745950,0.962160,0.927270,0.457660,0.981820,0.436360,Medio,Bajo,Medio,Medio,Medio,Alto,Medio,Medio,552,35,414,534,51,254,54,24,Medio
0.924320,0.381820,0.978380,0.945950,0.254550,0.563960,0.963640,0.636360,Medio,Alto,Medio,Alto,Alto,Medio,Medio,Medio,513,21,543,525,14,313,53,35,Alto
0.926130,0.254550,0.225230,0.920720,0.218180,0.801800,1.000000,0.745450,Bajo,Medio,Medio,Medio,Medio,Medio,Medio,Medio,514,14,125,511,12,445,55,41,Medio
0.255860,0.200000,0.619820,0.203600,0.800000,0.385590,0.254550,0.418180,Bajo,Medio,Alto,Medio,Medio,Medio,Bajo,Medio,142,11,344,113,44,214,14,23,Medio
0.780180,0.218180,0.812610,0.745950,0.636360,0.578380,0.745450,0.618180,Medio,Medio,Medio,Medio,Bajo,Medio,Medio,Medio,433,12,451,414,35,321,41,34,Medio
0.459460,0.200000,0.596400,0.383780,0.963640,0.920720,0.381820,0.963640,Medio,Medio,Medio,Bajo,Medio,Medio,Medio,Medio,255,11,331,213,53,511,21,53,Medio
0.816220,0.254550,0.421620,0.742340,0.963640,0.619820,0.800000,0.581820,Medio,Medio,Medio,Medio,Medio,Medio,Medio,Alto,453,14,234,412,53,344,44,32,Medio
0.801800,0.418180,0.437840,0.760360,0.800000,0.960360,0.781820,0.945450,Bajo,Alto,Medio,Medio,Medio,Medio,Medio,Medio,445,23,243,422,44,533,43,52,Medio
0.783780,0.581820,0.275680,0.776580,0.636360,0.942340,0.781820,0.927270,Alto,Medio,Medio,Medio,Bajo,Medio,Medio,Alto,435,32,153,431,35,523,43,51,Medio
0.585590,0.636360,0.600000,0.600000,0.418180,0.996400,0.600000,0.963640,Medio,Bajo,Medio,Alto,Medio,Medio,Medio,Medio,325,35,333,333,23,553,33,53,Medio
0.974770,0.418180,0.565770,0.942340,0.745450,0.241440,0.981820,0.236360,Medio,Alto,Bajo,Medio,Medio,Alto,Medio,Alto,541,23,314,523,41,134,54,13,Medio
0.383780,0.436360,0.241440,0.398200,0.236360,0.619820,0.436360,0.563640,Medio,Medio,Medio,Medio,Medio,Medio,Medio,Medio,213,24,134,221,13,344,24,31,Medio
0.383780,1.000000,0.614410,0.455860,0.254550,0.632430,0.381820,0.600000,Medio,Medio,Medio,Medio,Alto,Bajo,Medio,Medio,213,55,341,253,14,351,21,33,Medio
0.203600,0.818180,0.403600,0.255860,0.218180,0.637840,0.254550,0.581820,Medio,Alto,Medio,Medio,Medio,Medio,Bajo,Alto,113,45,224,142,12,354,14,32,Medio
0.385590,0.763640,0.221620,0.434230,0.218180,0.762160,0.418180,0.745450,Medio,Medio,Medio,Medio,Medio,Medio,Medio,Medio,214,42,123,241,12,423,23,41,Medio
0.742340,0.745450,0.639640,0.798200,0.272730,0.387390,0.818180,0.418180,Medio,Bajo,Alto,Medio,Medio,Medio,Medio,Medio,412,41,355,443,15,215,45,23,Medio
0.261260,1.000000,0.257660,0.272070,0.800000,0.996400,0.236360,0.927270,Medio,Medio,Alto,Medio,Medio,Medio,Alto,Alto,145,55,143,151,44,553,13,51,Alto
0.398200,0.381820,0.765770,0.403600,0.400000,0.207210,0.454550,0.254550,Medio,Alto,Bajo,Bajo,Alto,Medio,Medio,Medio,221,21,425,224,22,115,25,14,Medio
0.634230,0.781820,0.439640,0.616220,0.981820,0.421620,0.618180,0.400000,Medio,Medio,Medio,Medio,Medio,Bajo,Alto,Bajo,352,43,244,342,54,234,34,22,Medio
0.778380,0.581820,0.920720,0.783780,0.563640,0.398200,0.745450,0.454550,Alto,Medio,Medio,Medio,Medio,Medio,Medio,Medio,432,32,511,435,31,221,41,25,Medio
0.398200,0.200000,0.437840,0.381980,0.436360,0.203600,0.418180,0.218180,Medio,Medio,Medio,Bajo,Alto,Alto,Medio,Bajo,221,11,243,212,24,113,23,12,Medio
0.621620,0.236360,0.601800,0.563960,0.781820,0.962160,0.618180,0.963640,Alto,Alto,Alto,Alto,Medio,Medio,Alto,Medio,345,13,334,313,43,534,34,53,Alto
0.924320,0.636360,0.798200,0.962160,0.254550,0.636040,0.963640,0.618180,Medio,Bajo,Medio,Medio,Alto,Alto,Medio,Medio,513,35,443,534,14,353,53,34,Medio
0.277480,0.454550,0.381980,0.219820,0.927270,0.814410,0.218180,0.763640,Medio,Medio,Medio,Medio,Medio,Alto,Medio,Alto,154,25,212,122,51,452,12,42,Medio
0.437840,0.254550,0.200000,0.380180,0.745450,0.614410,0.381820,0.563640,Alto,Medio,Alto,Alto,Medio,Medio,Medio,Medio,243,14,111,211,41,341,21,31,Alto
0.437840,0.563640,0.236040,0.416220,0.781820,0.560360,0.381820,0.563640,Alto,Medio,Bajo,Bajo,Medio,Alto,Medio,Medio,243,31,131,231,43,311,21,31,Medio
0.261260,0.781820,0.201800,0.254050,0.745450,0.958560,0.218180,0.927270,Medio,Medio,Medio,Medio,Medio,Medio,Medio,Alto,145,43,112,141,41,532,12,51,Medio
0.223420,0.236360,0.565770,0.203600,0.381820,0.781980,0.254550,0.781820,Alto,Alto,Bajo,Medio,Bajo,Alto,Bajo,Medio,124,13,314,113,21,434,14,43,Medio
0.614410,0.436360,0.963960,0.585590,0.781820,0.261260,0.636360,0.272730,Bajo,Medio,Medio,Medio,Medio,Medio,Bajo,Medio,341,24,535,325,43,145,35,15,Bajo
0.801800,0.745450,0.812610,0.800000,0.818180,0.920720,0.745450,0.981820,Bajo,Bajo,Medio,Medio,Alto,Medio,Medio,Medio,445,41,451,444,45,511,41,54,Medio
0.405410,0.818180,0.980180,0.441440,0.436360,0.998200,0.436360,1.000000,Medio,Alto,Alto,Medio,Alto,Medio,Medio,Medio,225,45,544,245,24,554,24,55,Alto
0.801800,0.254550,0.960360,0.747750,0.781820,0.978380,0.781820,1.000000,Bajo,Medio,Medio,Medio,Medio,Alto,Medio,Medio,445,14,533,415,43,543,43,55,Medio
0.742340,0.381820,0.762160,0.763960,0.218180,0.383780,0.781820,0.436360,Medio,Alto,Medio,Bajo,Medio,Medio,Medio,Medio,412,21,423,424,12,213,43,24,Medio
0.237840,0.636360,0.567570,0.239640,0.563640,0.459460,0.272730,0.418180,Medio,Bajo,Medio,Medio,Medio,Bajo,Bajo,Medio,132,35,315,133,31,255,15,23,Bajo
0.241440,0.581820,0.273870,0.236040,0.636360,0.760360,0.218180,0.745450,Medio,Medio,Bajo,Bajo,Bajo,Alto,Medio,Medio,134,32,152,131,35,422,12,41,Bajo
0.457660,0.563640,0.818020,0.421620,1.000000,0.745950,0.436360,0.800000,Medio,Medio,Medio,Medio,Medio,Medio,Medio,Medio,254,31,454,234,55,414,24,44,Medio
0.261260,0.981820,0.998200,0.279280,0.818180,0.980180,0.254550,1.000000,Medio,Bajo,Medio,Medio,Alto,Medio,Bajo,Medio,145,54,554,155,45,544,14,55,Medio
0.938740,0.927270,0.400000,0.994590,0.400000,0.201800,0.945450,0.218180,Alto,Medio,Bajo,Alto,Alto,Medio,Medio,Bajo,521,51,222,552,22,112,52,12,Medio
0.927930,0.600000,0.798200,0.962160,0.254550,0.960360,0.963640,0.981820,Medio,Medio,Medio,Medio,Alto,Medio,Medio,Medio,515,33,443,534,14,533,53,54,Medio
0.619820,0.236360,0.223420,0.560360,0.763640,0.781980,0.618180,0.745450,Medio,Alto,Alto,Medio,Medio,Alto,Alto,Medio,344,13,124,311,42,434,34,41,Alto
0.200000,0.254550,0.419820,0.201800,0.236360,0.257660,0.236360,0.218180,Medio,Medio,Medio,Medio,Medio,Medio,Alto,Bajo,111,14,233,112,13,143,13,12,Medio
0.419820,0.636360,0.639640,0.419820,0.636360,0.639640,0.454550,0.600000,Medio,Bajo,Alto,Medio,Bajo,Medio,Medio,Medio,233,35,355,233,35,355,25,33,Medio
0.762160,0.927270,0.744140,0.818020,0.381820,0.563960,0.781820,0.618180,Medio,Medio,Medio,Medio,Bajo,Medio,Medio,Medio,423,51,413,454,21,313,43,34,Medio
0.398200,0.563640,0.423420,0.418020,0.418180,0.207210,0.454550,0.218180,Medio,Medio,Medio,Bajo,Medio,Medio,Medio,Bajo,221,31,235,232,23,115,25,12,Bajo
0.956760,0.636360,0.616220,0.960360,0.618180,0.273870,0.945450,0.236360,Medio,Bajo,Alto,Alto,Bajo,Alto,Medio,Alto,531,35,342,533,34,152,52,13,Medio
0.254050,0.436360,0.272070,0.218020,0.818180,0.254050,0.200000,0.200000,Medio,Medio,Bajo,Medio,Alto,Medio,Bajo,Bajo,141,24,151,121,45,141,11,11,Bajo
0.441440,0.454550,0.416220,0.400000,0.781820,0.992790,0.381820,0.945450,Alto,Medio,Medio,Alto,Medio,Alto,Medio,Medio,245,25,231,222,43,551,21,52,Alto
0.441440,0.218180,0.403600,0.381980,0.763640,0.944140,0.436360,0.945450,Alto,Medio,Medio,Bajo,Medio,Medio,Medio,Medio,245,12,224,212,42,524,24,52,Medio
0.920720,0.381820,0.257660,0.938740,0.254550,0.203600,0.963640,0.200000,Medio,Alto,Alto,Medio,Alto,Alto,Medio,Bajo,511,21,143,521,14,113,53,11,Alto
0.580180,0.200000,0.812610,0.565770,0.454550,0.380180,0.563640,0.436360,Medio,Medio,Medio,Alto,Medio,Medio,Alto,Medio,322,11,451,314,25,211,31,24,Medio
0.403600,0.981820,0.279280,0.452250,0.454550,0.801800,0.454550,0.745450,Medio,Bajo,Medio,Medio,Medio,Medio,Medio,Medio,224,54,155,251,25,445,25,41,Medio
0.567570,1.000000,0.580180,0.636040,0.218180,0.994590,0.581820,0.963640,Alto,Medio,Medio,Bajo,Medio,Bajo,Medio,Medio,315,55,322,353,12,552,32,53,Medio
0.800000,0.581820,0.996400,0.783780,0.818180,0.762160,0.781820,0.818180,Alto,Medio,Medio,Medio,Alto,Medio,Medio,Medio,444,32,553,435,45,423,43,45,Medio
0.942340,0.600000,0.567570,0.960360,0.381820,0.603600,1.000000,0.600000,Alto,Medio,Medio,Alto,Bajo,Medio,Medio,Medio,523,33,315,533,21,335,55,33,Medio
0.962160,0.236360,0.920720,0.927930,0.563640,0.776580,0.927270,0.818180,Medio,Alto,Medio,Medio,Medio,Alto,Medio,Medio,534,13,511,515,31,431,51,45,Medio
0.814410,0.200000,0.800000,0.745950,0.981820,0.385590,0.800000,0.436360,Bajo,Medio,Medio,Medio,Medio,Medio,Medio,Medio,452,11,444,414,54,214,44,24,Medio
0.945950,0.563640,0.920720,0.963960,0.381820,0.920720,0.927270,1.000000,Medio,Medio,Medio,Bajo,Bajo,Medio,Medio,Medio,525,31,511,535,21,511,51,55,Bajo
0.763960,0.818180,0.455860,0.796400,0.454550,0.816220,0.781820,0.763640,Medio,Alto,Medio,Alto,Medio,Medio,Medio,Alto,424,45,253,442,25,453,43,42,Alto
0.581980,1.000000,0.758560,0.637840,0.400000,0.632430,0.563640,0.618180,Medio,Medio,Alto,Medio,Alto,Bajo,Alto,Medio,323,55,421,354,22,351,31,34,Medio
0.816220,0.381820,0.241440,0.758560,0.963640,0.565770,0.800000,0.563640,Medio,Alto,Medio,Medio,Medio,Medio,Medio,Medio,453,21,134,421,53,314,44,31,Medio
0.776580,0.381820,0.452250,0.760360,0.636360,0.200000,0.745450,0.218180,Medio,Alto,Medio,Medio,Bajo,Bajo,Medio,Bajo,431,21,251,422,35,111,41,12,Bajo
0.621620,0.945450,0.243240,0.632430,0.781820,0.945950,0.636360,0.927270,Alto,Medio,Medio,Medio,Medio,Medio,Bajo,Alto,345,52,135,351,43,525,35,51,Medio
0.203600,0.381820,0.618020,0.221620,0.254550,0.563960,0.236360,0.600000,Medio,Alto,Medio,Medio,Alto,Medio,Alto,Medio,113,21,343,123,14,313,13,33,Alto
0.994590,1.000000,0.763960,0.998200,0.945450,0.457660,0.981820,0.436360,Medio,Medio,Medio,Medio,Medio,Alto,Medio,Medio,552,55,424,554,52,254,54,24,Medio
0.203600,0.981820,0.255860,0.272070,0.254550,0.616220,0.218180,0.563640,Medio,Bajo,Medio,Medio,Alto,Medio,Medio,Medio,113,54,142,151,14,342,12,31,Medio
0.619820,0.763640,0.960360,0.621620,0.781820,0.762160,0.600000,0.818180,Medio,Medio,Medio,Medio,Medio,Medio,Medio,Medio,344,42,533,345,43,423,33,45,Medio
0.958560,0.745450,0.385590,0.976580,0.563640,0.385590,0.981820,0.400000,Alto,Bajo,Medio,Medio,Medio,Medio,Medio,Bajo,532,41,214,542,31,214,54,22,Medio
0.998200,0.436360,0.938740,0.945950,0.945450,0.794590,0.927270,0.818180,Medio,Medio,Medio,Alto,Medio,Medio,Medio,Medio,554,24,521,525,52,441,51,45,Medio
0.257660,0.436360,0.257660,0.218020,0.800000,0.618020,0.236360,0.563640,Alto,Medio,Alto,Medio,Medio,Alto,Alto,Medio,143,24,143,121,44,343,13,31,Alto
0.639640,0.563640,0.601800,0.600000,0.963640,0.926130,0.618180,0.963640,Alto,Medio,Alto,Alto,Medio,Bajo,Alto,Medio,355,31,334,333,53,514,34,53,Alto
0.401800,0.818180,0.960360,0.441440,0.418180,0.636040,0.418180,0.636360,Medio,Alto,Medio,Medio,Medio,Alto,Medio,Medio,223,45,533,245,23,353,23,35,Medio
0.747750,0.763640,0.758560,0.800000,0.218180,0.938740,0.745450,0.981820,Medio,Medio,Alto,Medio,Medio,Medio,Medio,Medio,415,42,421,444,12,521,41,54,Medio
0.381980,0.272730,0.241440,0.380180,0.236360,0.457660,0.436360,0.381820,Medio,Medio,Medio,Alto,Medio,Alto,Medio,Medio,212,15,134,211,13,254,24,21,Medio
0.980180,0.763640,0.585590,0.978380,0.763640,0.765770,1.000000,0.781820,Alto,Medio,Medio,Medio,Medio,Medio,Medio,Medio,544,42,325,543,42,425,55,43,Medio
0.567570,0.963640,0.275680,0.632430,0.272730,0.960360,0.600000,0.927270,Alto,Medio,Medio,Medio,Medio,Medio,Medio,Alto,315,53,153,351,15,533,33,51,Medio
0.778380,0.200000,0.241440,0.740540,0.600000,0.385590,0.800000,0.381820,Alto,Medio,Medio,Medio,Medio,Medio,Medio,Medio,432,11,134,411,33,214,44,21,Medio
0.762160,0.200000,0.567570,0.744140,0.381820,0.567570,0.818180,0.600000,Medio,Medio,Medio,Medio,Bajo,Medio,Medio,Medio,423,11,315,413,21,315,45,33,Medio
0.581980,0.781820,0.783780,0.619820,0.418180,0.603600,0.636360,0.618180,Medio,Medio,Bajo,Medio,Medio,Medio,Bajo,Medio,323,43,435,344,23,335,35,34,Bajo
0.218020,1.000000,0.814410,0.277480,0.454550,0.273870,0.218180,0.254550,Medio,Medio,Medio,Medio,Medio,Alto,Medio,Medio,121,55,452,154,25,152,12,14,Medio
0.596400,0.200000,0.980180,0.567570,0.618180,0.205410,0.618180,0.272730,Medio,Medio,Alto,Alto,Bajo,Medio,Alto,Medio,331,11,544,315,34,114,34,15,Medio
0.441440,0.981820,0.562160,0.455860,0.745450,0.976580,0.400000,0.963640,Alto,Bajo,Medio,Medio,Medio,Alto,Medio,Medio,245,54,312,253,41,542,22,53,Medio
0.454050,0.618180,0.994590,0.423420,1.000000,0.436040,0.400000,0.454550,Medio,Medio,Medio,Medio,Medio,Medio,Medio,Medio,252,34,552,235,55,242,22,25,Medio
0.405410,0.963640,0.938740,0.459460,0.400000,0.956760,0.381820,1.000000,Medio,Medio,Medio,Bajo,Alto,Alto,Medio,Medio,225,53,521,255,22,531,21,55,Medio
0.980180,0.436360,0.385590,0.940540,0.745450,0.800000,0.981820,0.763640,Alto,Medio,Medio,Medio,Medio,Medio,Medio,Alto,544,24,214,522,41,444,54,42,Medio
0.200000,0.381820,0.277480,0.218020,0.272730,0.205410,0.254550,0.200000,Medio,Alto,Medio,Medio,Medio,Medio,Bajo,Bajo,111,21,154,121,15,114,14,11,Medio
0.381980,0.563640,0.794590,0.421620,0.254550,0.380180,0.381820,0.436360,Medio,Medio,Medio,Medio,Alto,Medio,Medio,Medio,212,31,441,234,14,211,21,24,Medio
0.255860,0.800000,0.619820,0.257660,0.800000,0.439640,0.254550,0.418180,Bajo,Alto,Alto,Medio,Medio,Medio,Bajo,Medio,142,44,344,143,44,244,14,23,Medio
0.621620,0.418180,0.920720,0.585590,0.745450,0.956760,0.563640,1.000000,Alto,Alto,Medio,Medio,Medio,Alto,Alto,Medio,345,23,511,325,41,531,31,55,Alto
0.201800,0.636360,0.419820,0.237840,0.236360,0.455860,0.236360,0.400000,Medio,Bajo,Medio,Medio,Medio,Medio,Alto,Bajo,112,35,233,132,13,253,13,22,Medio
0.812610,0.800000,0.819820,0.800000,1.000000,0.261260,0.818180,0.254550,Medio,Alto,Medio,Medio,Medio,Medio,Medio,Medio,451,44,455,444,55,145,45,14,Medio
